"time","c","der(c)","B","M","cycles","tau_h"
235200,7450.345317445916,0.0004738953212879278,1.05,5.25478,4.966896878297278,13.16756943522715
235800,7450.627828492416,0.0004679355812553695,1.05,5.25478,4.967085218994944,13.16756943522715
236400,7450.906783145606,0.0004620508654735568,1.05,5.25478,4.967271188763737,13.16756943522715
237000,7451.18222601261,0.0004562402329283759,1.05,5.25478,4.96745481734174,13.16756943522715
237600,7451.454201157821,0.0004505027540550509,1.05,5.25478,4.967636134105215,13.16756943522715
238200,7451.722752112527,0.0004448375105349624,1.05,5.25478,4.967815168075018,13.16756943522715
238800,7451.987921884504,0.0004392435950932668,1.05,5.25478,4.967991947923002,13.16756943522715
239400,7452.249752967625,0.0004337201112961702,1.05,5.25478,4.968166501978416,13.16756943522715
240000,7452.508287351471,0.0004282661733482928,1.05,5.25478,4.968338858234314,13.16756943522715
240600,7452.763566530936,0.0004228809058899787,1.05,5.25478,4.968509044353958,13.16756943522715
241200,7453.015631515833,0.0004175634437945882,1.05,5.25478,4.968677087677221,13.16756943522715
241800,7453.264522840501,0.0004123129319659165,1.05,5.25478,4.968843015227001,13.16756943522715
242400,7453.510280347205,0.000407128529907477,1.05,5.25478,4.969006853564804,13.16756943522715
243000,7453.752943136564,0.0004020094127682933,1.05,5.25478,4.969168628757709,13.16756943522715
243600,7453.992550896617,0.0003969547433053231,1.05,5.25478,4.969328367264412,13.16756943522715
244200,7454.229142330305,0.0003919637050568053,1.05,5.25478,4.96948609488687,13.16756943522715
244800,7454.462755711426,0.0003870354906140346,1.05,5.25478,4.969641837140951,13.16756943522715
245400,7454.693428894202,0.0003821693014194716,1.05,5.25478,4.969795619262801,13.16756943522715
246000,7454.921199322824,0.0003773643475654353,1.05,5.25478,4.969947466215216,13.16756943522715
246600,7455.146104041021,0.0003726198475922319,1.05,5.25478,4.970097402694014,13.16756943522715
247200,7455.368179701606,0.0003679350282867927,1.05,5.25478,4.970245453134404,13.16756943522715
247800,7455.587462576043,0.0003633091244808384,1.05,5.25478,4.970391641717361,13.16756943522715
248400,7455.803988563993,0.0003587413788494269,1.05,5.25478,4.970535992375996,13.16756943522715
249000,7456.01779320288,0.0003542310417093176,1.05,5.25478,4.97067852880192,13.16756943522715
249600,7456.228911677445,0.0003497773708173008,1.05,5.25478,4.97081927445163,13.16756943522715
250200,7456.437378829301,0.0003453796311685983,1.05,5.25478,4.970958252552867,13.16756943522715
250800,7456.643229166484,0.0003410370947955016,1.05,5.25478,4.97109548611099,13.16756943522715
251400,7456.846496873027,0.0003367490405653734,1.05,5.25478,4.971230997915352,13.16756943522715
252000,7457.047215818501,0.0003325147539792124,1.05,5.25478,4.971364810545667,13.16756943522715
252600,7457.245419567576,0.0003283335269702366,1.05,5.25478,4.971496946378385,13.16756943522715
253200,7457.44114138958,0.0003242046577019573,1.05,5.25478,4.971627427593054,13.16756943522715
253800,7457.634414268055,0.0003201274503668174,1.05,5.25478,4.971756276178703,13.16756943522715
254400,7457.825270910314,0.0003161012149843737,1.05,5.25478,4.97188351394021,13.16756943522715
255000,7458.013663376443,0.0003121269628759001,1.05,5.25478,4.972009108917629,13.16756943522715
255600,7458.199683184556,0.000308202763411864,1.05,5.25478,4.972133122123037,13.16756943522715
256200,7458.383363505542,0.0003043279168324807,1.05,5.25478,4.972255575670361,13.16756943522715
256800,7458.564733997071,0.000300501797491379,1.05,5.25478,4.97237648933138,13.16756943522715
257400,7458.74382397181,0.0002967237870202734,1.05,5.25478,4.972495882647873,13.16756943522715
258000,7458.920662404023,0.0002929932741897028,1.05,5.25478,4.972613774936015,13.16756943522715
258600,7459.09527793618,0.0002893096547695313,1.05,5.25478,4.972730185290787,13.16756943522715
259200,7459.267698885566,0.0002856723313896327,1.05,5.25478,4.972845132590377,13.16756943522715
259800,7459.437953250889,0.0002820807134005372,1.05,5.25478,4.972958635500593,13.16756943522715
260400,7459.606068718884,0.0002785342167339149,1.05,5.25478,4.973070712479256,13.16756943522715
261000,7459.772072670919,0.0002750322637633508,1.05,5.25478,4.973181381780613,13.16756943522715
261600,7459.93599218961,0.0002715742831648459,1.05,5.25478,4.97329066145974,13.16756943522715
262200,7460.097854065422,0.0002681597097774647,1.05,5.25478,4.973398569376948,13.16756943522715
262800,7460.257684803274,0.0002647879844640374,1.05,5.25478,4.973505123202183,13.16756943522715
263400,7460.415510629156,0.0002614585539715881,1.05,5.25478,4.973610340419437,13.16756943522715
264000,7460.571357496725,0.0002581708707920916,1.05,5.25478,4.97371423833115,13.16756943522715
264600,7460.725251093918,0.0002549243930231387,1.05,5.25478,4.973816834062612,13.16756943522715
265200,7460.877216849561,0.0002517185842284016,1.05,5.25478,4.973918144566373,13.16756943522715
265800,7461.027279939971,0.0002485529132983356,1.05,5.25478,4.974018186626648,13.16756943522715
266400,7461.175447093689,0.0002454272382903582,1.05,5.25478,4.974116964729126,13.16756943522715
267000,7461.321729036124,0.0002423413329455434,1.05,5.25478,4.974214486024082,13.16756943522715
267600,7461.466172145815,0.0002392942188807319,1.05,5.25478,4.974310781430543,13.16756943522715
268200,7461.6087996047,0.0002362854070590947,1.05,5.25478,4.974405866403133,13.16756943522715
268800,7461.7496343171,0.0002333144143001846,1.05,5.25478,4.9744997562114,13.16756943522715
269400,7461.888698914936,0.0002303807631700693,1.05,5.25478,4.974592465943291,13.16756943522715
270000,7462.026015762929,0.0002274839818715554,1.05,5.25478,4.97468401050862,13.16756943522715
270600,7462.161606963809,0.000224623604134249,1.05,5.25478,4.97477440464254,13.16756943522715
271200,7462.295494363527,0.0002217991691047792,1.05,5.25478,4.974863662909017,13.16756943522715
271800,7462.42769955645,0.0002190102212369493,1.05,5.25478,4.9749517997043,13.16756943522715
272400,7462.558243890579,0.0002162563101818887,1.05,5.25478,4.975038829260386,13.16756943522715
273000,7462.687148472753,0.0002135369906781852,1.05,5.25478,4.975124765648502,13.16756943522715
273600,7462.814434173854,0.0002108518224420368,1.05,5.25478,4.97520962278257,13.16756943522715
274200,7462.940121634014,0.0002082003700574933,1.05,5.25478,4.975293414422675,13.16756943522715
274800,7463.064231267827,0.0002055822028664079,1.05,5.25478,4.975376154178552,13.16756943522715
275400,7463.186783269545,0.0002029968948589703,1.05,5.25478,4.97545785551303,13.16756943522715
276000,7463.3077976183,0.000200444024563385,1.05,5.25478,4.975538531745533,13.16756943522715
276600,7463.427294083295,0.0001979231749364226,1.05,5.25478,4.97561819605553,13.16756943522715
277200,7463.545292229027,0.0001954339332533345,1.05,5.25478,4.975696861486018,13.16756943522715
277800,7463.661811420478,0.0001929758909981501,1.05,5.25478,4.975774540946985,13.16756943522715
278400,7463.776846628087,0.0001905491542725213,1.05,5.25478,4.975851231085391,13.16756943522715
279000,7463.890432073481,0.0001881530011506766,1.05,5.25478,4.975926954715654,13.16756943522715
279600,7464.002589049771,0.0001857869824416412,1.05,5.25478,4.97600172603318,13.16756943522715
280200,7464.11333552925,0.0001834507190091608,1.05,5.25478,4.9760755570195,13.16756943522715
280800,7464.222689275817,0.0001811438361130604,1.05,5.25478,4.976148459517211,13.16756943522715
281400,7464.330667849366,0.0001788659633168936,1.05,5.25478,4.976220445232911,13.16756943522715
282000,7464.437288610176,0.0001766167343951747,1.05,5.25478,4.976291525740117,13.16756943522715
282600,7464.542568723307,0.0001743957872405917,1.05,5.25478,4.976361712482205,13.16756943522715
283200,7464.64652516299,0.0001722027637716201,1.05,5.25478,4.976431016775327,13.16756943522715
283800,7464.749174717022,0.0001700373098395721,1.05,5.25478,4.976499449811349,13.16756943522715
284400,7464.850533991157,0.000167899075136138,1.05,5.25478,4.976567022660771,13.16756943522715
285000,7464.950619413495,0.0001657877131006717,1.05,5.25478,4.976633746275663,13.16756943522715
285600,7465.04944723888,0.0001637028808274772,1.05,5.25478,4.976699631492587,13.16756943522715
286200,7465.147033553289,0.0001616442389732401,1.05,5.25478,4.976764689035526,13.16756943522715
286800,7465.243394278225,0.0001596114516642774,1.05,5.25478,4.976828929518816,13.16756943522715
287400,7465.338545175107,0.0001576041864040053,1.05,5.25478,4.976892363450071,13.16756943522715
288000,7465.432501849669,0.0001556221139801164,1.05,5.25478,4.976955001233113,13.16756943522715
288600,7465.525279756345,0.0001536649083720294,1.05,5.25478,4.977016853170896,13.16756943522715
289200,7465.616894202664,0.0001517322466582664,1.05,5.25478,4.977077929468443,13.16756943522715
289800,7465.707352502524,0.000149823974547744,1.05,5.25478,4.977138235001683,13.16756943522715
290400,7465.796658440288,0.0001479400122070547,1.05,5.25478,4.977197772293525,13.16756943522715
291000,7465.884840445205,0.0001460797599041325,1.05,5.25478,4.977256560296803,13.16756943522715
291600,7465.97191270554,0.0001442429183290187,1.05,5.25478,4.97731460847036,13.16756943522715
292200,7466.057889252564,0.0001424291914836067,1.05,5.25478,4.977371926168376,13.16756943522715
292800,7466.14278396418,0.0001406382866052445,1.05,5.25478,4.977428522642787,13.16756943522715
293400,7466.22661056854,0.0001388699140903009,1.05,5.25478,4.977484407045694,13.16756943522715
294000,7466.309382647662,0.000137123787417986,1.05,5.25478,4.977539588431775,13.16756943522715
294600,7466.391113641063,0.000135399623073572,1.05,5.25478,4.977594075760709,13.16756943522715
295200,7466.471816849368,0.0001336971404724682,1.05,5.25478,4.977647877899579,13.16756943522715
295800,7466.551505437938,0.0001320160618834234,1.05,5.25478,4.977701003625293,13.16756943522715
296400,7466.630192440491,0.0001303561123523832,1.05,5.25478,4.977753461626993,13.16756943522715
297000,7466.707890762721,0.0001287170196259285,1.05,5.25478,4.977805260508481,13.16756943522715
297600,7466.784613185922,0.0001270985140750418,1.05,5.25478,4.977856408790615,13.16756943522715
298200,7466.860372370608,0.000125500328618582,1.05,5.25478,4.977906914913738,13.16756943522715
298800,7466.935180860135,0.0001239221986469238,1.05,5.25478,4.97795678724009,13.16756943522715
299400,7467.009051084319,0.0001223638619456324,1.05,5.25478,4.978006034056213,13.16756943522715
300000,7467.081995363064,0.0001208250586189388,1.05,5.25478,4.978054663575376,13.16756943522715
300600,7467.154025909975,0.0001193055310135242,1.05,5.25478,4.978102683939984,13.16756943522715
301200,7467.225154835988,0.0001178050236419222,1.05,5.25478,4.978150103223992,13.16756943522715
301800,7467.295372083702,0.0001163237486710386,1.05,5.25478,4.978196914722468,13.16756943522715
302400,7467.364700489094,0.0001148612243622665,1.05,5.25478,4.978243133659396,13.16756943522715
303000,7467.433156450584,0.000113417104781056,1.05,5.25478,4.978288770967056,13.16756943522715
303600,7467.500751036246,0.0001119911564397626,1.05,5.25478,4.978333834024164,13.16756943522715
304200,7467.567495192792,0.0001105831484109331,1.05,5.25478,4.978378330128528,13.16756943522715
304800,7467.633399748313,0.0001091928522694798,1.05,5.25478,4.978422266498876,13.16756943522715
305400,7467.69847541502,0.0001078200420349094,1.05,5.25478,4.97846565027668,13.16756943522715
306000,7467.76273279199,0.0001064644941132974,1.05,5.25478,4.978508488527993,13.16756943522715
306600,7467.826182367905,0.0001051259872396258,1.05,5.25478,4.97855078824527,13.16756943522715
307200,7467.888834523795,0.0001038043024198305,1.05,5.25478,4.978592556349197,13.16756943522715
307800,7467.950699535784,0.0001024992228729025,1.05,5.25478,4.978633799690523,13.16756943522715
308400,7468.011787577829,0.0001012105339731534,1.05,5.25478,4.978674525051886,13.16756943522715
309000,7468.072108724465,9.993802319217139e-05,1.05,5.25478,4.978714739149643,13.16756943522715
309600,7468.131672953544,9.868148004121395e-05,1.05,5.25478,4.978754448635696,13.16756943522715
310200,7468.190490148982,9.74406960131273e-05,1.05,5.25478,4.978793660099321,13.16756943522715
310800,7468.248570103502,9.621546452455731e-05,1.05,5.25478,4.978832380069002,13.16756943522715
311400,7468.305922521371,9.50055808581601e-05,1.05,5.25478,4.978870615014247,13.16756943522715
312000,7468.362557021143,9.38108421047582e-05,1.05,5.25478,4.978908371347429,13.16756943522715
312600,7468.418483138414,9.263104710527841e-05,1.05,5.25478,4.978945655425609,13.16756943522715
313200,7468.473704694582,9.146611524496621e-05,1.05,5.25478,4.978982469796388,13.16756943522715
313800,7468.528216797134,9.031614973438991e-05,1.05,5.25478,4.979018811198089,13.16756943522715
314400,7468.582043337496,8.918064656952993e-05,1.05,5.25478,4.979054695558331,13.16756943522715
315000,7468.635192993095,8.805942269485968e-05,1.05,5.25478,4.979090128662063,13.16756943522715
315600,7468.687674341105,8.695229716977337e-05,1.05,5.25478,4.979125116227404,13.16756943522715
316200,7468.739495860444,8.585909112642184e-05,1.05,5.25478,4.979159663906962,13.16756943522715
316800,7468.790665933758,8.47796277278212e-05,1.05,5.25478,4.979193777289172,13.16756943522715
317400,7468.841192849422,8.371373212572508e-05,1.05,5.25478,4.979227461899615,13.16756943522715
318000,7468.891084803529,8.266123141866047e-05,1.05,5.25478,4.979260723202353,13.16756943522715
318600,7468.940349901886,8.162195460976363e-05,1.05,5.25478,4.979293566601258,13.16756943522715
319200,7468.988996161998,8.059573256494331e-05,1.05,5.25478,4.979325997441332,13.16756943522715
319800,7469.03703151507,7.958239797068017e-05,1.05,5.25478,4.979358021010047,13.16756943522715
320400,7469.084463808,7.858178529195356e-05,1.05,5.25478,4.979389642538666,13.16756943522715
321000,7469.131300805357,7.759373073051393e-05,1.05,5.25478,4.979420867203571,13.16756943522715
321600,7469.177550191393,7.661807218244576e-05,1.05,5.25478,4.979451700127595,13.16756943522715
322200,7469.223219572029,7.565464919629449e-05,1.05,5.25478,4.979482146381352,13.16756943522715
322800,7469.268316476837,7.470330293122969e-05,1.05,5.25478,4.979512210984558,13.16756943522715
323400,7469.31284836105,7.376387611462633e-05,1.05,5.25478,4.979541898907367,13.16756943522715
324000,7469.35682260754,7.283621300037339e-05,1.05,5.25478,4.979571215071694,13.16756943522715
324600,7469.400246528823,7.192015932654613e-05,1.05,5.25478,4.979600164352549,13.16756943522715
325200,7469.443117264607,7.101577543275198e-05,1.05,5.25478,4.979628744843072,13.16756943522715
325800,7469.485445333429,7.012283942411159e-05,1.05,5.25478,4.97965696355562,13.16756943522715
326400,7469.527241248175,6.924112952499854e-05,1.05,5.25478,4.979684827498783,13.16756943522715
327000,7469.568511716633,6.837050423058827e-05,1.05,5.25478,4.979712341144422,13.16756943522715
327600,7469.609263367255,6.751082370972654e-05,1.05,5.25478,4.979739508911504,13.16756943522715
328200,7469.649502750692,6.666194977249689e-05,1.05,5.25478,4.979766335167128,13.16756943522715
328800,7469.689236341325,6.582374583793352e-05,1.05,5.25478,4.97979282422755,13.16756943522715
329400,7469.728470538823,6.499607690120684e-05,1.05,5.25478,4.979818980359215,13.16756943522715
330000,7469.76721166966,6.417880950149992e-05,1.05,5.25478,4.979844807779774,13.16756943522715
330600,7469.805465988671,6.337181168937605e-05,1.05,5.25478,4.979870310659114,13.16756943522715
331200,7469.843239680587,6.257495299421862e-05,1.05,5.25478,4.979895493120391,13.16756943522715
331800,7469.88053886157,6.178810439185326e-05,1.05,5.25478,4.979920359241047,13.16756943522715
332400,7469.917369580759,6.10111382721334e-05,1.05,5.25478,4.979944913053839,13.16756943522715
333000,7469.953737821804,6.024392840634391e-05,1.05,5.25478,4.97996915854787,13.16756943522715
333600,7469.989649504409,5.948634991476865e-05,1.05,5.25478,4.979993099669606,13.16756943522715
334200,7470.025110485867,5.873827923433055e-05,1.05,5.25478,4.980016740323912,13.16756943522715
334800,7470.060126562608,5.799959408583163e-05,1.05,5.25478,4.980040084375072,13.16756943522715
335400,7470.094703471727,5.727017344182968e-05,1.05,5.25478,4.980063135647819,13.16756943522715
336000,7470.128846892534,5.654989749386004e-05,1.05,5.25478,4.980085897928356,13.16756943522715
336600,7470.162561130115,5.583867542352891e-05,1.05,5.25478,4.980108374086743,13.16756943522715
337200,7470.195845531788,5.513652099960382e-05,1.05,5.25478,4.980130563687859,13.16756943522715
337800,7470.228711293164,5.444319804393672e-05,1.05,5.25478,4.980152474195442,13.16756943522715
338400,7470.261163683452,5.375859539937665e-05,1.05,5.25478,4.980174109122301,13.16756943522715
339000,7470.293207910869,5.308260319547116e-05,1.05,5.25478,4.980195471940579,13.16756943522715
339600,7470.324849123903,5.24151128217818e-05,1.05,5.25478,4.980216566082602,13.16756943522715
340200,7470.356092412599,5.175601690078111e-05,1.05,5.25478,4.980237394941732,13.16756943522715
340800,7470.38694280982,5.110520926116806e-05,1.05,5.25478,4.980257961873213,13.16756943522715
341400,7470.417405292534,5.046258491081972e-05,1.05,5.25478,4.980278270195022,13.16756943522715
342000,7470.447484783082,4.982804001001568e-05,1.05,5.25478,4.980298323188721,13.16756943522715
342600,7470.477186150456,4.920147184442613e-05,1.05,5.25478,4.980318124100304,13.16756943522715
343200,7470.506514211577,4.858277879824527e-05,1.05,5.25478,4.980337676141051,13.16756943522715
343800,7470.535473732562,4.797186032736135e-05,1.05,5.25478,4.980356982488375,13.16756943522715
344400,7470.564069430005,4.736861693236279e-05,1.05,5.25478,4.98037604628667,13.16756943522715
345000,7470.592305972253,4.677295013174444e-05,1.05,5.25478,4.980394870648168,13.16756943522715
345600,7470.62018798067,4.618476243496844e-05,1.05,5.25478,4.98041345865378,13.16756943522715
346200,7470.647720030935,4.560395731541575e-05,1.05,5.25478,4.980431813353956,13.16756943522715
346800,7470.67490665429,4.503043918375624e-05,1.05,5.25478,4.980449937769526,13.16756943522715
347400,7470.70175233883,4.44641133609548e-05,1.05,5.25478,4.980467834892553,13.16756943522715
348000,7470.72826153078,4.390488605125938e-05,1.05,5.25478,4.980485507687187,13.16756943522715
348600,7470.754433918743,4.335276382376833e-05,1.05,5.25478,4.980502955945829,13.16756943522715
349200,7470.780274449562,4.280764232180445e-05,1.05,5.25478,4.980520182966375,13.16756943522715
349800,7470.805789808865,4.226938050811441e-05,1.05,5.25478,4.98053719320591,13.16756943522715
350400,7470.830984105954,4.173789169444717e-05,1.05,5.25478,4.980553989403969,13.16756943522715
351000,7470.855861404551,4.121309015416046e-05,1.05,5.25478,4.9805705742697,13.16756943522715
351600,7470.880425723834,4.069489110026552e-05,1.05,5.25478,4.980586950482556,13.16756943522715
352200,7470.904681039463,4.018321066389035e-05,1.05,5.25478,4.980603120692975,13.16756943522715
352800,7470.928631284622,3.967796587212433e-05,1.05,5.25478,4.980619087523081,13.16756943522715
353400,7470.952280351045,3.917907462648145e-05,1.05,5.25478,4.980634853567364,13.16756943522715
354000,7470.975632090059,3.868645568094507e-05,1.05,5.25478,4.980650421393372,13.16756943522715
354600,7470.998690313603,3.820002862034016e-05,1.05,5.25478,4.980665793542403,13.16756943522715
355200,7471.021458795275,3.771971383839627e-05,1.05,5.25478,4.980680972530183,13.16756943522715
355800,7471.043941271359,3.724543251590148e-05,1.05,5.25478,4.980695960847573,13.16756943522715
356400,7471.066141441856,3.677710659918376e-05,1.05,5.25478,4.980710760961237,13.16756943522715
357000,7471.088062971521,3.631465877797382e-05,1.05,5.25478,4.980725375314347,13.16756943522715
357600,7471.1097094909,3.585801246375923e-05,1.05,5.25478,4.980739806327267,13.16756943522715
358200,7471.131084597353,3.540709176806558e-05,1.05,5.25478,4.980754056398236,13.16756943522715
358800,7471.152191856098,3.496182148048319e-05,1.05,5.25478,4.980768127904065,13.16756943522715
359400,7471.173034801238,3.452212704700287e-05,1.05,5.25478,4.980782023200825,13.16756943522715
360000,7471.193616310018,3.408794777036746e-05,1.05,5.25478,4.980795744206679,13.16756943522715
360600,7471.213932852091,3.365935812542375e-05,1.05,5.25478,4.980809288568061,13.16756943522715
361200,7471.233993759288,3.323616125155241e-05,1.05,5.25478,4.980822662506192,13.16756943522715
361800,7471.253802268196,3.281828887103984e-05,1.05,5.25478,4.980835868178797,13.16756943522715
362400,7471.273361579144,3.240567347100296e-05,1.05,5.25478,4.980848907719429,13.16756943522715
363000,7471.292674856968,3.199824828734563e-05,1.05,5.25478,4.980861783237978,13.16756943522715
363600,7471.311745231811,3.159594728780576e-05,1.05,5.25478,4.980874496821207,13.16756943522715
364200,7471.330575799893,3.119870515576622e-05,1.05,5.25478,4.980887050533262,13.16756943522715
364800,7471.3491696243,3.080645727361116e-05,1.05,5.25478,4.9808994464162,13.16756943522715
365400,7471.367529735762,3.041913970624592e-05,1.05,5.25478,4.980911686490508,13.16756943522715
366000,7471.385659133446,3.003668918447147e-05,1.05,5.25478,4.980923772755631,13.16756943522715
366600,7471.403560785721,2.965904308872268e-05,1.05,5.25478,4.980935707190481,13.16756943522715
367200,7471.421237630955,2.928613943242453e-05,1.05,5.25478,4.98094749175397,13.16756943522715
367800,7471.438692578296,2.89179168452938e-05,1.05,5.25478,4.98095912838553,13.16756943522715
368400,7471.455928508448,2.855431455718645e-05,1.05,5.25478,4.980970619005632,13.16756943522715
369000,7471.472948274461,2.819527238127193e-05,1.05,5.25478,4.980981965516308,13.16756943522715
369600,7471.489754702509,2.784073069773512e-05,1.05,5.25478,4.980993169801673,13.16756943522715
370200,7471.506350592675,2.749063043716888e-05,1.05,5.25478,4.981004233728449,13.16756943522715
370800,7471.522738719727,2.714491306411219e-05,1.05,5.25478,4.981015159146485,13.16756943522715
371400,7471.538921833916,2.680352056044285e-05,1.05,5.25478,4.981025947889277,13.16756943522715
372000,7471.554899280589,2.646646673640135e-05,1.05,5.25478,4.981036599520393,13.16756943522715
372600,7471.570673263806,2.613370509603556e-05,1.05,5.25478,4.981047115509204,13.16756943522715
373200,7471.586248875147,2.580512822944002e-05,1.05,5.25478,4.981057499250098,13.16756943522715
373800,7471.60162862345,2.548068321115352e-05,1.05,5.25478,4.981067752415633,13.16756943522715
374400,7471.616814988553,2.516031772745919e-05,1.05,5.25478,4.981077876659036,13.16756943522715
375000,7471.631810421881,2.484398006416086e-05,1.05,5.25478,4.981087873614587,13.16756943522715
375600,7471.646617347022,2.45316190941594e-05,1.05,5.25478,4.981097744898014,13.16756943522715
376200,7471.66123816031,2.422318426535639e-05,1.05,5.25478,4.981107492106873,13.16756943522715
376800,7471.67567523141,2.391862558826688e-05,1.05,5.25478,4.98111711682094,13.16756943522715
377400,7471.689930903891,2.361789362386844e-05,1.05,5.25478,4.981126620602594,13.16756943522715
378000,7471.704007495817,2.332093947125031e-05,1.05,5.25478,4.981136004997211,13.16756943522715
378600,7471.717907300316,2.302771475544432e-05,1.05,5.25478,4.981145271533544,13.16756943522715
379200,7471.731632586176,2.273817161507395e-05,1.05,5.25478,4.981154421724117,13.16756943522715
379800,7471.745185598414,2.245226269009436e-05,1.05,5.25478,4.981163457065609,13.16756943522715
380400,7471.758568558864,2.216994110962332e-05,1.05,5.25478,4.981172379039243,13.16756943522715
381000,7471.771783666756,2.189116047957214e-05,1.05,5.25478,4.981181189111171,13.16756943522715
381600,7471.784833099297,2.161587487045835e-05,1.05,5.25478,4.981189888732865,13.16756943522715
382200,7471.797719012252,2.134403880512764e-05,1.05,5.25478,4.981198479341502,13.16756943522715
382800,7471.810443540528,2.107560724643918e-05,1.05,5.25478,4.981206962360352,13.16756943522715
383400,7471.823008791277,2.081053574273028e-05,1.05,5.25478,4.981215339194184,13.16756943522715
384000,7471.835412784462,2.054886606409127e-05,1.05,5.25478,4.981223608522975,13.16756943522715
384600,7471.847660805916,2.02904867027064e-05,1.05,5.25478,4.981231773870611,13.16756943522715
385200,7471.859754820994,2.003535619824106e-05,1.05,5.25478,4.981239836547329,13.16756943522715
385800,7471.871696771908,1.978343357852282e-05,1.05,5.25478,4.981247797847939,13.16756943522715
386400,7471.883488578183,1.953467835006449e-05,1.05,5.25478,4.981255659052122,13.16756943522715
387000,7471.895132137121,1.928905048813249e-05,1.05,5.25478,4.981263421424748,13.16756943522715
387600,7471.906629324243,1.90465104274881e-05,1.05,5.25478,4.981271086216162,13.16756943522715
388200,7471.917981993754,1.880701905256501e-05,1.05,5.25478,4.981278654662503,13.16756943522715
388800,7471.929191978987,1.857053768808328e-05,1.05,5.25478,4.981286127985991,13.16756943522715
389400,7471.940261092873,1.833702808919043e-05,1.05,5.25478,4.981293507395248,13.16756943522715
390000,7471.951191128383,1.810645243209365e-05,1.05,5.25478,4.981300794085588,13.16756943522715
390600,7471.96198385899,1.787877330429183e-05,1.05,5.25478,4.981307989239326,13.16756943522715
391200,7471.972641039123,1.765395369506223e-05,1.05,5.25478,4.981315094026082,13.16756943522715
391800,7471.983164404617,1.743195698594718e-05,1.05,5.25478,4.981322109603078,13.16756943522715
392400,7471.993555673179,1.721274694087697e-05,1.05,5.25478,4.981329037115453,13.16756943522715
393000,7472.003816544825,1.699628769698393e-05,1.05,5.25478,4.98133587769655,13.16756943522715
393600,7472.013948702359,1.678254375450706e-05,1.05,5.25478,4.981342632468239,13.16756943522715
394200,7472.023953811802,1.657147996773347e-05,1.05,5.25478,4.981349302541202,13.16756943522715
394800,7472.033833522872,1.636306153490296e-05,1.05,5.25478,4.981355889015248,13.16756943522715
395400,7472.043588296635,1.615727872949719e-05,1.05,5.25478,4.981362392197757,13.16756943522715
396000,7472.053219146445,1.59541101742434e-05,1.05,5.25478,4.981368812764297,13.16756943522715
396600,7472.062728851583,1.575349723852923e-05,1.05,5.25478,4.981375152567722,13.16756943522715
397200,7472.072118938933,1.555540771183587e-05,1.05,5.25478,4.981381412625955,13.16756943522715
397800,7472.081390917891,1.535980975253551e-05,1.05,5.25478,4.981387593945261,13.16756943522715
398400,7472.09054628072,1.516667188043357e-05,1.05,5.25478,4.98139369752048,13.16756943522715
399000,7472.099586502945,1.497596296845586e-05,1.05,5.25478,4.981399724335297,13.16756943522715
399600,7472.108513043701,1.478765223528171e-05,1.05,5.25478,4.981405675362468,13.16756943522715
400200,7472.117327346122,1.460170923714031e-05,1.05,5.25478,4.981411551564081,13.16756943522715
400800,7472.126030837704,1.441810386011639e-05,1.05,5.25478,4.981417353891803,13.16756943522715
401400,7472.134624930681,1.423680631232855e-05,1.05,5.25478,4.981423083287121,13.16756943522715
402000,7472.14311102239,1.405778711605308e-05,1.05,5.25478,4.981428740681594,13.16756943522715
402600,7472.151490495658,1.388101709977491e-05,1.05,5.25478,4.981434326997106,13.16756943522715
403200,7472.159764719156,1.37064673905661e-05,1.05,5.25478,4.981439843146104,13.16756943522715
403800,7472.167935047778,1.353410940608228e-05,1.05,5.25478,4.981445290031852,13.16756943522715
404400,7472.176002823022,1.336391484665e-05,1.05,5.25478,4.981450668548681,13.16756943522715
405000,7472.183969373345,1.319585568764523e-05,1.05,5.25478,4.98145597958223,13.16756943522715
405600,7472.191836014545,1.302990417156252e-05,1.05,5.25478,4.981461224009696,13.16756943522715
406200,7472.199604050136,1.286603279993869e-05,1.05,5.25478,4.981466402700091,13.16756943522715
406800,7472.20727477171,1.270421432589501e-05,1.05,5.25478,4.981471516514474,13.16756943522715
407400,7472.214846096454,1.254449268764802e-05,1.05,5.25478,4.981476564064303,13.16756943522715
408000,7472.222321608954,1.238679226613385e-05,1.05,5.25478,4.981481547739302,13.16756943522715
408600,7472.229702751197,1.223108264184703e-05,1.05,5.25478,4.981486468500798,13.16756943522715
409200,7472.236990683572,1.207733933562849e-05,1.05,5.25478,4.981491327122382,13.16756943522715
409800,7472.244186551638,1.192553818127635e-05,1.05,5.25478,4.981496124367759,13.16756943522715
410400,7472.251291486359,1.177565532036169e-05,1.05,5.25478,4.981500860990906,13.16756943522715
411000,7472.258306604383,1.162766719657156e-05,1.05,5.25478,4.981505537736255,13.16756943522715
411600,7472.265233008281,1.148155055050665e-05,1.05,5.25478,4.981510155338854,13.16756943522715
412200,7472.272071786817,1.133728241402423e-05,1.05,5.25478,4.981514714524544,13.16756943522715
412800,7472.278824015199,1.119484010496308e-05,1.05,5.25478,4.981519216010132,13.16756943522715
413400,7472.285490755343,1.105420122157739e-05,1.05,5.25478,4.981523660503562,13.16756943522715
414000,7472.292073056126,1.091534363717074e-05,1.05,5.25478,4.981528048704084,13.16756943522715
414600,7472.298571953647,1.077824549463912e-05,1.05,5.25478,4.981532381302432,13.16756943522715
